X;Y;Z
-0.0047454834;0.00970459;-0.003982544
-0.020309448;0.010620117;-0.0030670166
-0.007156372;0.010650635;7,63E+02
-0.007858276;0.0074768066;0.0043792725
-0.02494812;0.014923096;0.0023040771
-0.014297485;0.019134521;0.008666992
-0.015640259;0.015686035;0.006515503
-0.021118164;0.00982666;0.005630493
-0.010681152;0.013305664;0.007171631
-0.005554199;0.0060272217;8,85E+03
-0.0038604736;0.0021820068;-0.0032196045
-0.0066986084;0.0026550293;-0.0046691895
-0.0053710938;-0.0020599365;-1,98E+03
-0.0014648438;-7,17E+02;-0.0037078857
0.008087158;0.0016479492;-0.0070495605
0.019821167;-0.0012664795;0.0027160645
0.0095825195;-0.0017852783;0.009277344
-0.008712769;8,09E+02;0.0012512207
-0.009002686;0.00491333;-0.0023651123
0.0044555664;0.005554199;-5,49E+02
0.005142212;-0.0010986328;-0.0016326904
-0.0154418945;3,81E+03;0.0033569336
-0.019134521;0.004776001;0.004425049
-0.008987427;0.004562378;0.008468628
-0.014541626;0.0082092285;0.007537842
-0.0126953125;0.0044403076;-0.0019073486
0.00869751;-0.0014953613;-0.0034332275
0.016342163;-3,97E+03;-1,98E+03
0.014511108;-0.0014801025;0.0
0.00932312;-0.0056610107;-0.010513306
0.0030975342;-0.012954712;-0.01878357
0.009841919;-0.014984131;-0.01689148
0.015335083;-0.01663208;-0.012817383
-3,05E+03;-0.017044067;-0.014801025
-0.003753662;-0.013916016;-0.017990112
0.0027160645;-0.013442993;-0.023223877
0.013671875;-0.016311646;-0.023910522
0.028549194;-0.023391724;-0.019760132
0.043777466;-0.024673462;-0.0132751465
0.043029785;-0.022460938;-0.009994507
0.040664673;-0.020370483;-0.00630188
0.03517151;-0.017105103;-0.0025024414
0.027435303;-0.018859863;-0.0019836426
0.023910522;-0.017990112;-0.0042419434
0.018737793;-0.016159058;-0.0056610107
0.012908936;-0.014694214;-0.003967285
-0.0021209717;-0.00592041;-0.001159668
-0.009994507;0.004714966;-0.0011291504
-0.013305664;0.011154175;0.0019836426
-0.018722534;0.01210022;0.0078125
-0.016616821;0.013748169;0.008422852
-0.019683838;0.01423645;0.006286621
-0.022125244;0.01524353;0.008285522
-0.015335083;0.013122559;0.0076293945
-0.015045166;0.01461792;0.008026123
-0.013442993;0.016723633;0.0035095215
-0.007507324;0.017822266;0.005859375
-9,92E+02;0.014160156;0.0076293945
-0.01776123;0.009567261;0.0060272217
-0.018157959;0.010955811;0.007949829
-0.017242432;0.017547607;0.00869751
-0.009735107;0.013168335;0.0061187744
-0.0027770996;0.012557983;0.008895874
-0.002319336;0.01449585;0.0063476563
-0.0016479492;0.007949829;2,75E+02
-0.014755249;0.006378174;0.0017547607
-0.00831604;0.0027008057;-0.0032043457
-0.004928589;0.005844116;-0.0013122559
0.0019836426;0.0035247803;9,92E+02
0.0037841797;0.0060577393;0.0031585693
0.0095825195;0.0016326904;0.0024108887
0.007369995;0.0019989014;3,51E+03
0.0021514893;-8,70E+01;-0.0037841797
0.0057525635;9,00E+03;-0.003112793
-7,63E+02;1,53E+02;-0.004058838
0.010955811;-0.0031280518;-0.0020446777
0.009231567;-0.0011138916;-0.0041046143
0.0027770996;0.0;-0.0019378662
-4,43E+03;0.0032653809;0.002166748
-0.0024414063;0.00730896;-0.0029449463
0.0018920898;9,31E+03;0.002090454
0.0069122314;-0.002166748;-0.00440979
0.025314331;-0.002960205;-0.011108398
0.027114868;-0.015625;-0.019821167
0.03605652;-0.023345947;-0.016525269
0.027313232;-0.021514893;-0.023345947
0.03492737;-0.021469116;-0.021484375
0.026885986;-0.015609741;-0.009765625
0.020217896;-0.018936157;-0.010772705
0.032791138;-0.016967773;-0.0064086914
0.025039673;-0.016967773;-0.008407593
0.014083862;-0.021209717;-0.013137817
0.01586914;-0.020126343;-0.010528564
0.009963989;-0.017471313;-0.012542725
0.0056915283;-0.012863159;-0.017990112
0.020309448;-0.018814087;-0.0077209473
0.00944519;-0.013916016;4,12E+02
0.006591797;-0.013626099;-0.0010681152
0.014129639;-0.01222229;0.0018615723
0.0093688965;-0.0061035156;0.0010528564
-0.00793457;0.0065307617;-0.001159668
-0.018493652;0.013916016;0.004562378
-0.025299072;0.019195557;0.0033874512
-0.022323608;0.017242432;0.004714966
-0.019226074;0.013061523;0.0041503906
-0.013580322;0.012130737;0.007156372
-0.009109497;0.011932373;0.009353638
-0.01789856;0.012908936;0.008255005
-0.018157959;0.0155181885;0.0076293945
-0.0038452148;0.013946533;0.008605957
0.0020446777;0.014266968;0.00579834
5,19E+02;0.014465332;0.003768921
-0.012588501;0.01020813;0.01171875
-0.036972046;0.0064086914;0.018798828
-0.049545288;0.012802124;0.027420044
-0.05432129;0.015350342;0.03816223
-0.041412354;0.005569458;0.029434204
-0.017745972;0.007598877;0.013534546
0.00630188;0.007232666;0.010391235
0.009841919;0.0012969971;0.0064697266
0.01776123;0.001876831;-0.003036499
0.018478394;0.0018615723;-0.006668091
9,00E+03;0.0016937256;-0.012878418
-0.011459351;0.009429932;-0.008926392
-0.018325806;0.011154175;-0.008163452
-0.015182495;0.00819397;-0.0146484375
0.0014648438;0.0024261475;-0.0054779053
0.008163452;-0.0015106201;0.003112793
0.0059051514;-0.002166748;6,87E+02
0.0064849854;-0.0014038086;-0.0047302246
0.0032653809;-0.0010986328;-0.0039520264
0.0025177002;-0.0010986328;0.0054779053
-0.0027160645;0.0028381348;8,09E+02
-0.0054626465;2,14E+03;-0.00680542
8,24E+02;-0.0019226074;-0.012481689
0.016983032;-0.008010864;-0.010391235
0.026992798;-0.013961792;-0.013763428
0.028457642;-0.017623901;-0.017425537
0.04008484;-0.02357483;-0.016204834
0.029586792;-0.029159546;-0.010391235
0.0061035156;-0.018844604;-0.023330688
0.013900757;-0.018051147;-0.035629272
0.007217407;-0.01725769;-0.021316528
0.0022125244;-0.014282227;-0.029525757
0.014297485;-0.015853882;-0.03466797
0.032287598;-0.013122559;-0.023330688
0.0526886;-0.016830444;-0.016296387
0.054092407;-0.02432251;-0.014831543
0.021743774;-0.018341064;-0.013748169
0.038619995;-0.023391724;-2,29E+03
0.04017639;-0.022491455;0.009521484
0.026321411;-0.016067505;0.006576538
0.011276245;-0.008483887;0.0012359619
0.0045776367;-7,93E+03;0.0024414063
-0.008850098;0.010864258;0.0075531006
-0.0071411133;0.01574707;0.005264282
-0.01335144;0.012237549;0.001159668
-0.014923096;0.019607544;-1,53E+03
-0.011428833;0.022979736;-0.002319336
-0.016571045;0.019058228;0.0043029785
-0.032730103;0.017684937;0.010406494
-0.0332489;0.015060425;0.0076293945
-0.020828247;0.014724731;0.008529663
-0.0049438477;0.008865356;0.012069702
-0.026153564;0.011581421;0.007446289
-0.019515991;0.016189575;0.007171631
-0.012451172;0.015716553;0.008666992
-0.022003174;0.011154175;0.004425049
-0.019042969;0.011962891;0.005783081
-0.009597778;0.008712769;0.010635376
-0.011978149;0.00579834;0.013839722
-0.005432129;0.0018920898;0.017349243
-0.0037384033;-0.0052337646;0.021072388
-0.004486084;-0.007171631;0.021911621
-0.015731812;-0.0035858154;0.017593384
-0.026428223;0.0043029785;0.010437012
-0.026321411;0.009597778;0.0058135986
-0.013473511;0.010101318;-5,04E+03
0.00680542;0.005783081;-0.004348755
0.020767212;5,65E+02;-0.003479004
0.020706177;-0.003692627;-0.0014343262
0.013320923;-0.0038452148;9,16E+03
0.0046081543;-0.0023040771;3,05E+02
0.002822876;0.0018463135;0.0017242432
0.005783081;0.003326416;-0.0011749268
0.015365601;-0.0045928955;-0.009780884
0.0284729;-0.017150879;-0.020690918
0.036514282;-0.027389526;-0.027648926
0.051086426;-0.031585693;-0.022445679
0.06263733;-0.030914307;-0.015182495
0.045394897;-0.02935791;-0.020263672
0.03994751;-0.028869629;-0.021331787
0.036376953;-0.02406311;-0.014984131
0.019851685;-0.019104004;-0.016342163
0.019714355;-0.016952515;-0.014083862
0.022262573;-0.014785767;-0.007980347
0.008422852;-0.01260376;-0.005584717
-0.0020751953;-0.008346558;-0.0051879883
0.006942749;-0.009963989;-0.0058898926
0.022903442;-0.013183594;-0.005554199
0.023498535;-0.013916016;-0.006591797
0.0065307617;-0.011764526;-0.011642456
-0.0041656494;-0.0046691895;-0.01524353
-0.011047363;0.0016174316;-0.007507324
-0.01626587;0.013122559;0.0043029785
-0.0143585205;0.017059326;0.0076293945
-0.009979248;0.010604858;0.0076293945
-0.013900757;0.012634277;0.011764526
-0.010284424;0.01637268;0.0079193115
-0.018356323;0.015335083;0.0039978027
-0.031143188;0.015792847;0.0024871826
-0.019744873;0.01512146;0.0022888184
-0.015533447;0.011413574;0.00579834
-0.01802063;0.0115356445;0.009246826
-0.0076446533;0.014434814;0.0070495605
-0.010345459;0.013061523;0.004714966
-0.006378174;0.010910034;0.00630188
-0.0037994385;0.0067749023;0.0084991455
-0.016418457;0.01524353;-0.001159668
-0.0075531006;0.009033203;-0.0019836426
-0.00579834;0.010498047;1,53E+02
-0.0037078857;0.009628296;1,53E+03
0.010757446;0.0034332275;0.005279541
-6,10E+02;0.001083374;0.0096588135
-0.010925293;0.00630188;0.0066070557
0.0017547607;0.008514404;0.0033569336
0.003692627;-0.001083374;0.0012664795
-0.009674072;0.001083374;0.004257202
0.0015716553;0.0029907227;-0.0018615723
-0.0016937256;5,04E+03;3,20E+03
-0.0040130615;0.007446289;0.0015563965
0.002090454;0.005996704;-0.005935669
-0.0043640137;-0.007217407;-0.0029449463
-0.0019226074;-0.0033874512;-0.0015106201
-0.005340576;0.003982544;0.0022888184
-0.0033721924;0.0032348633;0.0024414063
-0.0073242188;0.009353638;0.0015869141
0.002746582;4,27E+02;-0.009552002
0.009780884;-0.009170532;-0.014984131
0.02168274;-0.013748169;-0.009902954
0.028213501;-0.018310547;-0.011108398
0.030151367;-0.023971558;-0.01222229
0.03515625;-0.02835083;-0.020401001
0.021469116;-0.025375366;-0.01826477
0.02192688;-0.022232056;-0.017959595
0.034088135;-0.022567749;-0.012466431
0.021972656;-0.016815186;-0.008102417
0.009338379;-0.017410278;-0.011978149
0.0074157715;-0.017868042;-0.009460449
0.018554688;-0.015380859;-0.0051574707
0.025741577;-0.019592285;-0.0027618408
0.016311646;-0.016616821;-0.005859375
0.018051147;-0.014724731;-0.0031738281
0.025054932;-0.015625;-0.0015563965
0.015396118;-0.008377075;-1,37E+02
-0.012908936;0.006072998;0.0036621094
-0.021987915;0.016571045;0.0040740967
-0.020111084;0.02331543;0.009140015
-0.01864624;0.021011353;0.008804321
-0.015365601;0.01651001;0.011260986
-0.011581421;0.017593384;0.011352539
-0.009475708;0.01651001;0.0060272217
-0.010543823;0.015457153;0.0071258545
-0.015075684;0.014831543;0.0075531006
-0.013916016;0.009216309;0.0065612793
-0.004776001;0.0064697266;0.0042419434
-0.0027618408;0.008026123;0.0040740967
-0.006515503;0.006652832;0.0017852783
-0.007217407;0.0033721924;0.001663208
-0.008758545;0.004714966;0.0066375732
-0.01133728;0.008377075;0.008041382
-0.0074310303;0.01159668;0.0029296875
-5,80E+01;0.0046081543;0.0028839111
-0.010055542;-0.0014343262;0.012771606
-0.0030670166;0.0013427734;0.017959595
0.017578125;-0.001159668;0.010391235
0.025650024;-0.007675171;0.003616333
0.026321411;-0.003616333;-0.0014648438
0.017715454;-0.005004883;-7,02E+02
0.0065612793;7,63E+03;-0.0014343262
-1,83E+03;0.0047912598;-0.0036010742
-0.0087890625;0.007751465;-0.0065612793
-0.008590698;0.009338379;-0.0073242188
0.0021820068;3,51E+03;-0.001449585
0.0015411377;3,81E+03;-6,87E+02
0.0050201416;0.0018920898;-4,58E+02
0.0033721924;0.0029754639;-0.0016021729
-0.006149292;0.0022735596;-0.003768921
-0.011581421;-0.002532959;0.001449585
-0.010253906;5,34E+02;0.0013580322
5,49E+02;7,63E+02;-0.0074005127
0.029022217;-0.013671875;-0.0074157715
0.029708862;-0.016937256;-0.019927979
0.03640747;-0.019088745;-0.01727295
0.037994385;-0.023254395;-0.012939453
0.024887085;-0.022521973;-0.018737793
0.026229858;-0.019378662;-0.021118164
0.029449463;-0.018218994;-0.017028809
0.026275635;-0.017105103;-0.016921997
0.020904541;-0.0128479;-0.01576233
0.017913818;-0.013000488;-0.011703491
0.02204895;-0.016967773;-0.014846802
0.022781372;-0.014190674;-0.015319824
0.03363037;-0.018432617;-0.007232666
0.030975342;-0.020950317;-0.0062561035
0.022857666;-0.015167236;-0.006072998
0.030166626;-0.016601563;-0.004119873
0.015213013;-0.011917114;-0.003982544
0.0028076172;-0.0126953125;-0.0035095215
0.0012054443;-0.010299683;-0.004928589
0.027877808;0.0063171387;0.0036315918
0.017578125;0.054214478;0.011413574
-0.03857422;0.05718994;0.009613037
-0.021987915;0.027420044;-0.009063721
-0.021209717;0.010559082;-0.0032653809
-0.027053833;0.0030517578;-0.0014801025
-0.015258789;0.005065918;0.0045166016
-0.027114868;7,63E+03;-0.00491333
-0.033798218;0.005065918;0.001876831
-0.03488159;0.020629883;0.0128479
-0.028411865;0.020751953;0.0026245117
-0.011108398;0.0064086914;0.0019989014
-0.012451172;0.0049438477;-5,49E+02
-0.021774292;0.006011963;8,85E+03
-0.018844604;0.0056762695;0.0056915283
-0.0037231445;0.0027770996;0.009506226
4,27E+02;-0.0036468506;0.0046844482
-4,27E+02;4,88E+03;0.0042419434
-0.0035858154;0.007888794;0.001449585
0.005706787;0.0038604736;-8,54E+02
0.021591187;-0.0026550293;0.0028839111
0.01939392;-0.0012664795;-0.0021514893
0.013839722;-0.001953125;-0.0053253174
0.016708374;-0.0033721924;0.002456665
0.022338867;-7,63E+02;0.009735107
0.021499634;0.005844116;0.016723633
0.008514404;0.0128479;0.019836426
-0.006790161;0.010391235;0.009902954
-0.0076904297;0.0010681152;-0.0048828125
-0.006958008;-0.004470825;-0.014038086
-0.008621216;-0.010284424;-0.011566162
-0.008026123;-0.01638794;-0.0034637451
0.0057373047;-0.02330017;-0.005584717
0.042892456;-0.028686523;-0.010101318
0.082214355;-0.03388977;-0.01184082
0.06881714;-0.036346436;-0.011978149
0.037200928;-0.021911621;-0.012283325
0.029846191;-0.020217896;-0.015457153
0.018203735;-0.016983032;-0.0038146973
0.02218628;-0.018417358;-7,02E+02
0.021728516;-0.021102905;-0.014190674
0.027694702;-0.01361084;-0.012054443
0.021240234;-0.0060424805;-0.0024414063
0.02960205;0.0027923584;0.0064697266
0.02078247;0.0061187744;0.009521484
0.010131836;0.006378174;0.009765625
-0.009460449;0.008041382;0.0072631836
-0.023605347;0.0119018555;0.0031738281
-0.031280518;0.008392334;0.0014190674
-0.01991272;0.008331299;0.00390625
-0.0065612793;0.0012359619;0.011703491
-4,58E+02;0.0027313232;0.02130127
-0.0049438477;0.0050354004;0.015090942
-0.02381897;5,49E+02;0.00642395
-0.03375244;0.006729126;0.0025939941
-0.030639648;0.008422852;-0.002609253
-0.03327942;0.015472412;-0.010009766
-0.033493042;0.010925293;-0.0115356445
-0.028366089;0.009613037;-0.016723633
-6,10E+02;-0.0029144287;-0.020050049
0.010147095;-0.0042877197;-0.006454468
0.032714844;-0.013916016;-0.004119873
0.0284729;-0.014984131;0.003326416
0.023208618;-0.002166748;0.013076782
0.032669067;-0.002243042;0.022354126
0.029876709;-0.0052948;0.011672974
0.011779785;-0.0029449463;0.0053863525
0.018966675;0.0013427734;0.002960205
0.01940918;-0.0087890625;-0.0030517578
0.001159668;0.0012664795;-0.0031585693
-0.0032043457;0.0021209717;-0.0034637451
-8,09E+02;-0.0049591064;0.0015106201
-0.005722046;-0.0017547607;0.0018005371
-0.02128601;0.002532959;-0.0077209473
-0.029449463;0.010467529;-0.0077056885
-0.023208618;0.0082092285;-0.027313232
-0.0129852295;0.0032806396;-0.024108887
-0.011871338;0.007873535;0.0029449463
-0.05206299;0.007369995;-0.005935669
-0.06413269;0.01725769;0.0024719238
-0.06781006;0.025344849;0.01763916
-0.045791626;0.021957397;0.03315735
-0.01612854;0.005783081;0.039794922
0.019256592;9,61E+02;0.038726807
0.039535522;-0.0040130615;0.03111267
0.043823242;7,93E+03;0.02999878
0.0340271;-0.002822876;0.0119018555
0.02128601;0.0042419434;0.011154175
0.011856079;0.00730896;0.005554199
-8,70E+01;0.010299683;-0.0065307617
0.0030212402;0.0029907227;-0.01499939
0.011978149;-0.007003784;-0.018249512
0.0062408447;-0.013473511;-0.027359009
-0.01953125;-0.009124756;-0.042816162
-0.0014343262;-0.006713867;-0.04283142
0.032348633;-0.0051879883;-0.02508545
0.035583496;-0.004501343;-0.01777649
0.033737183;-0.011184692;-0.01966858
0.026870728;-0.010192871;-0.010009766
0.024871826;-0.00642395;0.00680542
0.014831543;-0.0031280518;0.008926392
0.023773193;-0.007461548;4,73E+03
0.05329895;-0.0128479;0.0026855469
0.034500122;-0.0034484863;0.0059814453
0.013626099;-5,80E+01;6,87E+02
0.0060424805;-0.0037078857;6,10E+03
-0.019042969;-0.0045318604;0.0033569336
-0.023376465;-0.004043579;-6,26E+03
-0.031433105;1,53E+03;0.00440979
-0.057617188;0.004180908;0.0024414063
-0.06416321;-0.008071899;-0.009353638
-0.049438477;-0.0071105957;0.0070648193
-0.03137207;0.005569458;0.024597168
-0.03727722;0.014831543;0.011413574
-0.026245117;0.017059326;-0.012878418
0.0116119385;0.005630493;-0.015563965
0.02418518;-0.008285522;-0.012954712
0.020217896;-0.0046691895;-0.0063323975
0.010665894;0.0043640137;0.006500244
-0.007751465;0.015579224;0.008102417
-0.009597778;0.015579224;0.011016846
-0.0011444092;0.012313843;0.008453369
-0.007080078;0.009994507;7,48E+03
-0.020309448;0.014831543;0.005218506
-0.03857422;0.017730713;0.020568848
-0.041137695;0.018127441;0.032684326
-0.04649353;0.011672974;0.028823853
-0.009994507;-0.0061798096;0.004562378
0.043762207;-0.010482788;-0.031051636
0.07928467;-0.03036499;-0.04786682
0.041915894;-0.032073975;-0.038986206
0.0036773682;-0.029037476;-0.012969971
-0.030517578;-0.0077056885;0.02772522
-0.07923889;0.018508911;0.034225464
-0.046691895;0.014968872;-0.00579834
0.01461792;9,92E+02;-0.02017212
0.03453064;-0.016220093;-0.03388977
0.0135650635;-0.02670288;-0.025497437
0.009414673;-0.016067505;0.004058838
-0.01121521;0.00831604;0.019210815
-0.030578613;0.023132324;0.014816284
0.0041046143;0.015914917;-0.01159668
0.007247925;-0.0014648438;-0.025787354
0.008560181;-0.018005371;-0.016830444
-1,68E+03;-0.013595581;-0.0118255615
-0.017562866;0.009735107;0.024749756
-0.02166748;0.026672363;0.036392212
0.007095337;0.025009155;0.0034484863
0.008682251;0.011734009;-0.01927185
0.011810303;-0.009002686;-0.0063476563
-0.011108398;-0.024307251;-0.010421753
-0.016143799;-0.0018157959;0.008300781
2,75E+02;0.0158844;-0.0038146973
0.012054443;0.016540527;-0.012283325
0.007598877;0.0033416748;-0.0093688965
0.002746582;-0.008026123;-0.015594482
-0.011520386;5,65E+02;-0.0066375732
-0.0027770996;0.013473511;0.021377563
-0.020050049;0.019088745;0.02545166
-0.00869751;0.016815186;0.0038757324
0.04698181;-0.0027313232;-0.007659912
0.07901001;-0.027374268;-0.0062561035
0.05406189;-0.028793335;-0.001876831
0.031402588;-0.014022827;0.0014343262
0.032318115;-0.0070343018;-0.002319336
0.015396118;6,56E+03;0.0022888184
-0.0110321045;4,58E+03;4,88E+03
-0.011520386;-0.006576538;-0.0062713623
-0.017196655;-0.008743286;-0.014556885
-0.025680542;-0.00390625;-0.012924194
-0.029556274;0.0035705566;-0.0021209717
-0.031036377;0.010055542;0.007507324
-0.018569946;0.0021514893;0.015625
-0.019378662;-0.0058288574;0.015457153
-0.0015563965;-0.0025939941;0.0027770996
0.022827148;0.0046081543;-0.0034637451
0.022277832;0.0032348633;0.0043640137
0.062042236;-0.06668091;-0.04348755
0.17581177;-0.11921692;-0.10487366
0.102386475;-0.024353027;-0.044830322
0.0059814453;0.064575195;0.016311646
-0.07923889;0.0741272;0.05470276
-0.068618774;0.012542725;0.042877197
-0.025985718;-0.024139404;0.004211426
-0.017593384;0.0075683594;-0.008010864
-0.031585693;0.05455017;0.009979248
